country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Taiwan,2003,Asia & Pacific,239.3023923,2.539542097,0.714836709,12.1434168,94.23052785,4.022679342,25.92618842,39.527,45.024,0.83100047,7.940008886,0.28148252,210.059,185.255,56.62203115,0.011425361,0.041,0
Taiwan,2004,Asia & Pacific,247.2531751,2.588467669,0.693469856,12.48472325,95.52105983,3.843926022,26.29721914,40.687,49.73,0.795000966,9.423992114,0.267907482,219.255,195.126,58.25603115,0.011858338,0.04,0
Taiwan,2005,Asia & Pacific,250.7906651,2.569459979,0.667253847,12.71576921,97.60442549,4.33554788,26.34544465,40.703,52.252,0.492000333,9.152996309,0.259686414,226.984,203.202,59.91196885,0.040531491,0.029,0
Taiwan,2006,Asia & Pacific,258.3839388,2.57450443,0.650855899,12.67999184,100.3625924,4.319509544,26.83715027,41.008,51.442,0.416000472,9.353992056,0.252808227,235.536,209.977,62.65199954,0.117604103,0.021,0
Taiwan,2007,Asia & Pacific,263.1750904,2.510165653,0.622365448,12.91622415,104.8437142,4.413976153,26.12627154,42.899,50.808,0.375,10.22599967,0.247937998,243.386,217.089,65.227,0.181193659,0.016,0
Taiwan,2008,Asia & Pacific,250.7384586,2.489056723,0.588808808,13.00761171,100.7363377,4.287508898,26.80259671,40.681,47.311,0.321000038,11.09799627,0.236559015,238.81,214.345,62.6340307,0.247895817,0.014,0
Taiwan,2009,Asia & Pacific,237.1751643,2.363934204,0.565822383,13.10206941,100.3306961,4.164132946,25.91327177,40.086,48.792,0.315000121,10.70800414,0.239356232,230.228,205.504,60.20003161,0.345309867,0.014,0
Taiwan,2010,Asia & Pacific,254.101512,2.399553301,0.547950485,13.21573346,105.8953397,4.090982743,26.13039998,41.867,45.995,0.265999946,13.41899642,0.228355204,246.86,222.215,63.26793723,0.426152475,0.013,0.472
Taiwan,2011,Asia & Pacific,259.9324172,2.46484697,0.539980546,13.42629035,105.4558033,4.093655409,27.33948287,38.49,42.463,0.297000185,14.63498909,0.219072645,252.073,226.92,66.79896839,0.620058475,0.01,0.402
Taiwan,2012,Asia & Pacific,255.5317057,2.432849716,0.52010486,13.27126579,105.0339049,4.812825683,27.34927169,38.2,46.527,0.39700011,15.25401177,0.213784212,250.435,226.382,66.362,0.633697367,0.01,0.335
Taiwan,2013,Asia & Pacific,257.3987024,2.408256069,0.512614876,13.56893927,106.8817829,4.933469076,26.84080669,39.06,44.04,0.343000258,15.58701622,0.212857296,252.439,230.486,67.39999954,0.783555631,0.009,0.328
Taiwan,2014,Asia & Pacific,264.5169024,2.425027524,0.506427237,13.58897461,109.077897,4.398740141,27.07059626,40.679,44.631,0.340999973,16.38098406,0.208833604,260.029,235.99,67.88106277,0.789142749,0.008,0.285
Taiwan,2015,Asia & Pacific,265.0776033,2.480720583,0.503441027,12.06905887,106.8550828,4.595755559,27.02810803,41.797,44.771,0.336000258,17.59998932,0.202941448,258.173,234.759,65.04,0.929996553,0.008,0.235
Taiwan,2016,Asia & Pacific,268.4785727,2.47145375,0.502808475,10.90218416,108.6318418,5.435815505,27.3825645,41.635,45.045,0.288999654,18.44498996,0.203446443,264.137,240.119,66.17096839,0.980173168,0.008,0.147
Taiwan,2017,Asia & Pacific,275.825747,2.568100412,0.502036956,8.372719398,107.4045804,5.201509733,28.20253195,41.103556,44.273441,0.238829294,20.2608482,0.195489613,270.286796,245.410278,67.637954,1.263122746,0.004867,0.099
Taiwan,2018,Asia & Pacific,271.7147097,2.463894832,0.481341535,9.730969045,110.2785339,5.161167135,28.43067856,40.783217,46.245505,0.177829213,20.20626766,0.195357987,275.577958,250.211614,67.41648597,1.60589549,0.004209,0.079
Taiwan,2019,Asia & Pacific,261.1695321,2.428238322,0.45045789,11.14254069,107.555148,6.070339456,29.24351434,37.8468153,45.82294535,0.150501496,19.83776053,0.185508105,274.219426,248.5104418,64.5253289,2.160414172,0.003465122,0.092
Taiwan,2020,Asia & Pacific,257.1388458,2.438343713,0.443293094,10.86500258,105.4563573,5.958289711,29.68713766,37.4000464,38.5491013,0.094806574,21.53332699,0.181800905,280.1690798,254.1625231,63.23724471,3.055771779,0.001952753,0.083
Thailand,1990,Asia & Pacific,80.92269856,1.918573418,0.207360361,26.81036061,42.178578,11.26403477,11.38580799,17.207,11.86,6.384006462,6.386996087,0.108080493,44.176,38.344,12.78,0.002263673,2.751,12.421
Thailand,1991,Asia & Pacific,90.07539634,1.966895091,0.212617344,29.8686723,45.7957299,9.140181329,12.14117669,18.342,12.527,7.899005663,7.903005558,0.108097959,50.185,43.399,15.063,0.001992627,3.18,14.689
Thailand,1992,Asia & Pacific,98.35173497,2.016813062,0.214790754,31.09180621,48.76591531,7.424077901,12.7109624,20.271,15.432,8.463005245,8.467008089,0.106500081,57.098,49.305,16.079,0.001751375,3.567,15.357
Thailand,1993,Asia & Pacific,111.1457149,2.16129389,0.224230245,30.43079459,51.42554439,5.840049206,13.40480315,23.414,18.333,9.494987238,9.500004121,0.103748151,63.407,56.279,16.822,0.001577113,3.677,15.546
Thailand,1994,Asia & Pacific,125.0481342,2.200385936,0.233597061,31.89666407,56.83009157,6.343341248,13.41314458,26.844,21.741,10.57000769,10.57501202,0.106161859,71.177,62.51,18.607,0.001404948,4.239,17.095
Thailand,1995,Asia & Pacific,141.0644069,2.27783666,0.243725246,33.19832351,61.92911431,8.742179988,13.78341823,29.947,24.243,11.1379947,11.14398525,0.106998561,80.083,71.225,20.901,0.001248704,4.105,18.421
Thailand,1996,Asia & Pacific,159.2839865,2.300231199,0.260480926,37.15671647,69.24694637,9.129360433,13.44684312,33.567,32.588,13.07701395,13.08399275,0.113241193,89.842,77.354,24.942,0.00222613,5.117,21.48
Thailand,1997,Asia & Pacific,163.2843475,2.314853,0.274583724,40.04077644,70.53767454,8.093235793,14.12706874,33.251,37.92,15.99002107,15.99901085,0.118618212,93.226,82.429,25.896,0.002145324,5.575,23.393
Thailand,1998,Asia & Pacific,148.5232319,2.245647319,0.270402833,39.69901065,66.1382714,6.105361347,15.14876064,29.705,35.067,17.44497931,17.47599945,0.120411977,90.052,80.434,22.205,0.002220939,5.838,20.163
Thailand,1999,Asia & Pacific,154.7184427,2.191194405,0.26936569,41.54864022,70.60918113,4.888992548,14.19689764,31.458,37.527,18.9870152,19.02700044,0.122930987,90.039,81.45,21.968,0.00222126,6.194,18.266
Thailand,2000,Asia & Pacific,155.4557893,2.150364403,0.259104556,43.95506311,72.29276539,6.811006804,14.94406218,30.514,37.595,19.99002613,22.21099715,0.120493324,95.977,87.932,21.765,0.002083833,7.684,17.708
Thailand,2001,Asia & Pacific,163.7247815,2.200716565,0.26380088,43.12846628,74.39612359,6.636399141,15.1496066,30.014,38.613,19.42201646,25.93801602,0.119870448,102.42,92.29,24.869,0.001952744,8.072,19.617
Thailand,2002,Asia & Pacific,175.3260636,2.13107007,0.266129419,45.98118579,82.27137442,7.484428463,14.6648818,33.959,41.903,20.55600433,28.01901334,0.124880652,109.013,100.173,25.136,0.001834644,9.192,19.602
Thailand,2003,Asia & Pacific,184.6625767,2.071996999,0.261501232,49.3284616,89.12299428,7.224981408,14.41650001,37.198,45.063,21.66400611,29.75101386,0.126207341,116.983,106.959,25.071,0.00170965,10.706,18.843
Thailand,2004,Asia & Pacific,201.5301747,2.09256218,0.268500704,51.27494931,96.30785484,5.823729191,14.30460164,41.136,49.434,22.39901855,31.17802536,0.128311936,125.727,115.044,28.084,0.001590748,10.532,20.06
Thailand,2005,Asia & Pacific,207.7713916,2.094819995,0.265689311,55.19742479,99.18341054,5.544755176,14.91201691,40.514,48.553,23.65198254,33.15695912,0.126831571,132.197,121.229,29.614,0.001512894,12.502,20.878
Thailand,2006,Asia & Pacific,209.7866106,2.075858203,0.255569794,57.35107388,101.0601833,6.917155584,15.34615439,40.449,50.009,24.33901351,34.13102611,0.123115246,138.742,127.811,30.008,0.002162287,14.053,19.001
Thailand,2007,Asia & Pacific,217.5831858,2.065454417,0.251403838,60.4974716,105.3439786,6.91389195,15.72031481,39.909,49.916,25.97598134,36.21399663,0.121718415,143.378,133.178,32.165,0.002092371,14.769,18.239
Thailand,2008,Asia & Pacific,223.505281,2.067127945,0.253865574,65.51261325,108.1235835,6.597886397,15.67695458,37.661,50.451,29.43902406,39.58195611,0.12281077,147.426,135.45,34.428,0.002713226,15.825,17.982
Thailand,2009,Asia & Pacific,218.2077928,2.025638107,0.249572371,64.63367555,107.7229896,6.897179131,14.81417334,39.659,52.913,27.42497926,36.98404499,0.123206791,148.394,135.209,33.355,0.007412699,16.137,17.786
Thailand,2010,Asia & Pacific,235.4252825,1.997452673,0.250447085,70.59220139,117.8627587,5.60988453,15.12255368,42.201,54.468,31.6069623,42.13494815,0.125383239,159.522,149.32,35.689,0.013791201,16.858,18.344
Thailand,2011,Asia & Pacific,235.0371274,1.9978478,0.247951471,68.68725221,117.6451616,8.047900199,14.92026682,43.586,54.18,28.12703664,39.37298055,0.12410929,155.991,148.7,36.883,0.064747325,17.217,21.327
Thailand,2012,Asia & Pacific,252.0441677,1.996371569,0.247935538,75.4633834,126.2511306,8.277625089,15.14299116,46.376,57.448,33.49702438,44.98694926,0.124193082,166.642,161.749,36.216,0.381056396,18.825,18.069
Thailand,2013,Asia & Pacific,263.8694767,1.936538111,0.252775054,78.75791196,136.2583443,8.132919576,14.73198816,49.912,61.173,36.28300518,48.38096703,0.130529346,170.148,164.322,37.673,0.81458495,19.176,17.591
Thailand,2014,Asia & Pacific,259.6103465,1.914615848,0.246270676,79.4183527,135.593961,8.358924643,15.02356644,49.905,58.678,37.04903079,48.35399494,0.128626678,172.259,168.788,36.122,0.981661336,18.695,18.042
Thailand,2015,Asia & Pacific,263.576654,1.934787143,0.242435502,75.76956835,136.2303109,7.879289243,15.26908412,49.656,63.111,32.96901574,48.0979896,0.125303449,176.488,174.053,35.929,1.534381941,19.469,15.151
Thailand,2016,Asia & Pacific,259.9228859,1.865128591,0.231310875,79.18869167,139.3592309,13.49158109,16.37682082,51.137,62.654,32.33303294,47.16898653,0.124018728,187.554,184.96,34.582,1.985028312,19.946,16.979
Thailand,2017,Asia & Pacific,259.7843224,1.874164173,0.222244264,75.23434964,138.6134289,14.19230811,16.12925655,51.315517,64.091938,30.19464996,44.52056075,0.118583136,181.713903,185.368999,35.759001,3.110934225,19.403894,16.259
Thailand,2018,Asia & Pacific,258.2806379,1.901775533,0.212195824,73.29542505,135.8102644,16.49585218,16.14207508,52.035585,65.259439,29.22785619,45.65949648,0.111577744,182.297869,188.048,33.854999,3.389726953,18.939819,14.852
Thailand,2019,Asia & Pacific,259.4933465,1.900646258,0.208286991,74.17547947,136.5290071,16.43731868,16.34963841,52.80759878,58.56126189,29.78595334,46.42682687,0.109587458,191.9310533,194.2458967,33.70077807,4.594275254,18.68393345,14.078
Thailand,2020,Asia & Pacific,257.7943411,2.055985447,0.22154524,64.38501237,125.3872402,15.44948779,17.85502685,45.77678414,54.56456712,25.55020598,42.48125419,0.10775623,181.1439495,187.6866149,34.756173,4.422624681,16.77694285,13.01
Turkey,1990,Europe,132.5291108,2.57612071,0.196126221,24.83429702,51.44522548,40.36633474,9.30001817,22.432,22.884,0.211999927,3.467999227,0.076132388,57.543,46.82,54.451,0.139026467,3.712,47.428
Turkey,1991,Europe,134.1669879,2.652667786,0.197130183,24.62379171,50.57813445,37.84815589,9.570004696,21.807,22.49,0.202999961,4.237001373,0.074313936,60.246,49.283,57.877,0.13444876,4.364,46.108
Turkey,1992,Europe,140.0982759,2.651019618,0.195976312,25.7228989,52.84694046,39.62608773,10.22393565,23.09,23.118,0.197999896,4.633994778,0.073924882,67.342,53.985,59.828,0.103947017,4.276,51.431
Turkey,1993,Europe,145.6167756,2.584148964,0.189218268,25.71196761,56.34999283,46.18063083,10.43697359,26.49,25.568,0.2,5.15,0.073222663,73.808,59.237,54.862,0.105679601,3.892,48.56
Turkey,1994,Europe,143.9996283,2.58701419,0.196279521,25.85157892,55.66248102,39.21808966,11.41706303,25.256,24.849,0.199000039,5.492997477,0.075871065,78.321,61.401,59.493,0.100866945,3.696,54.371
Turkey,1995,Europe,157.8635511,2.592145158,0.199462623,26.06624917,60.90073721,41.56550373,11.40795612,28.289,27.14,0.18199999,7.029007833,0.076948863,86.247,67.394,61.089,0.099713613,3.516,55.073
Turkey,1996,Europe,173.6392957,2.6117855,0.204317531,26.93027526,66.4829848,42.94132529,11.53139025,29.598,26.249,0.205999843,8.214002295,0.078229062,94.862,74.157,66.479,0.088549683,3.5,56.363
Turkey,1997,Europe,182.6125224,2.617842131,0.199740468,27.66802669,69.75688878,38.9105096,12.453023,29.02,26.502,0.252999757,9.799996969,0.076299661,103.296,81.885,72.661,0.080351611,3.449,59.929
Turkey,1998,Europe,183.540041,2.591867061,0.196225675,28.57028362,70.81383291,38.33474447,13.45011412,28.687,27.346,0.565000666,10.35100756,0.075708233,111.022,87.704,78.256,0.081065014,3.223,67.383
Turkey,1999,Europe,181.9628101,2.608583823,0.201364281,27.1442883,69.75540081,29.98282377,14.4491937,28.354,25.653,0.730999802,12.52798457,0.07719295,116.44,91.202,75.898,0.087598763,2.941,67.038
Turkey,2000,Europe,202.8471791,2.659462869,0.2104982,26.38777192,76.27373988,24.93876179,13.95646119,29.737,23.745,0.638999491,14.83499926,0.079150645,124.922,98.296,80.555,0.124077424,2.762,63.268
Turkey,2001,Europe,183.5829836,2.613468206,0.202586215,24.54725487,70.24496533,19.83784885,15.37798096,27.84,25.374,0.311999854,15.94400701,0.077516235,122.725,97.068,72.809,0.158077001,2.52,62.097
Turkey,2002,Europe,193.6764132,2.609093688,0.200811694,24.28772203,74.2312988,26.2488408,14.98212042,29.268,26.037,0.378000413,17.5879923,0.076966073,129.4,102.948,66.426,0.149149923,2.42,53.984
Turkey,2003,Europe,205.111073,2.607019855,0.201374051,24.37563911,78.6764522,25.29431431,15.32773361,28.649,26.461,0.56,21.18098057,0.077243006,140.581,111.766,64.451,0.128751396,2.351,48.563
Turkey,2004,Europe,211.5619205,2.621201298,0.189437412,24.08580734,80.71181741,30.73099842,15.93956017,28.832,26.002,0.688000334,22.44300044,0.072271219,150.698,121.142,64.787,0.114135556,2.251,46.377
Turkey,2005,Europe,219.4408595,2.613401978,0.180251958,23.68560072,83.96751106,24.54246832,16.59663357,28.379,25.638,0.896999731,27.37497902,0.068972152,161.956,130.263,77.259,0.142631332,2.258,58.34
Turkey,2006,Europe,244.9019657,2.632100515,0.18781313,26.19889349,93.044306,25.25368834,16.436184,29.777,26.235,0.904998877,31.18303047,0.071354847,176.299,143.07,84.161,0.171299894,2.16,64.255
Turkey,2007,Europe,268.3945,2.676172184,0.195971101,27.4732417,100.2904453,19.0318337,16.85116649,30.269,25.554,0.893000279,36.59898425,0.073228136,191.558,155.135,98.933,0.321573623,2.134,75.364
Turkey,2008,Europe,267.1546758,2.714990029,0.193430853,28.66682364,98.39987362,17.34772047,18.27567941,29.818,24.39,1.016999141,36.64501182,0.071245512,198.418,161.949,98.79493769,0.541281537,2.16,79.402
Turkey,2009,Europe,266.7839674,2.715448788,0.202698319,29.60240708,98.2467313,19.57836273,17.603052,30.665,18.637,0.683999666,35.11498844,0.074646342,194.812,156.894,100.4789377,1.030224011,2.402,79.499
Turkey,2010,Europe,273.5412143,2.588260174,0.191572868,31.59371626,105.6853624,26.37778872,18.29203241,29.465,19.907,0.682000856,38.12695628,0.074016078,211.208,172.05,94.936,1.749460248,2.508,73.399
Turkey,2011,Europe,294.3093802,2.616530509,0.185501969,30.98819015,112.4807753,25.32684084,18.90435906,28.851,22.17,0.761000055,44.68601821,0.070896161,229.393,186.1,100.891,2.407658473,2.37,75.192
Turkey,2012,Europe,305.9555567,2.59752239,0.184027689,30.6611749,117.787457,27.23051742,18.88190174,30.963,23.139,0.632000522,45.25400542,0.070847393,239.496,194.923,99.119,2.868941444,2.338,70.269
Turkey,2013,Europe,294.9372847,2.561526793,0.163515736,29.47261172,115.1412062,28.8231718,19.31885287,32.524,23.995,0.536999562,45.91798956,0.063835263,240.154,198.045,84.415,3.830458789,2.577,60.393
Turkey,2014,Europe,316.3185021,2.653461351,0.166754001,29.04959482,119.2097642,20.88759064,20.1304323,32.006,21.876,0.478999885,48.72597911,0.062843953,251.963,207.375,96.829,4.460575561,2.667,65.237
Turkey,2015,Europe,329.0166396,2.548620063,0.163497803,31.94342786,129.0959937,31.95700256,19.294203,37.274,29.234,0.381000152,48.06201044,0.064151501,261.783,217.313,92.605,6.022545391,2.933,58.414
Turkey,2016,Europe,349.2837109,2.551896549,0.168213458,36.25553469,136.8722063,32.88716072,19.6732601,40.679,29.605,0.36700024,46.45297483,0.065917037,274.408,231.204,106.832,8.050785691,3.035,73.004
Turkey,2017,Europe,386.610889,2.630132342,0.173247006,37.05946144,146.9929413,29.34477953,19.77399898,43.053,31.94,0.353999854,53.98681342,0.065870072,297.277524,249.022646,112.416797,9.341077868,3.045,74.098171
Turkey,2018,Europe,383.4023183,2.655835389,0.167086042,40.53612564,144.3622296,32.07589097,20.92521748,40.965737,28.227,0.42799977,49.71426298,0.0629128,304.801884,258.232177,122.273446,11.85366164,3.368,83.936653
Turkey,2019,Europe,373.7179503,2.583479154,0.161385704,45.75502429,144.6568476,43.48071514,20.63183083,39.74308465,37.0700199,0.474662101,44.8325123,0.062468359,303.8979996,257.3513519,124.692514,13.52086846,3.716167336,87.08953861
Turkey,2020,Europe,354.0661216,2.516209989,0.150195769,42.18182284,140.7140593,41.59850895,20.38216426,39.55224455,35.23285549,0.44184982,47.8920394,0.05969127,305.4318271,258.6363023,108.9670999,15.1177773,4.000688109,70.37662193
Ukraine,1990,Europe,690.217491,2.738466159,0.943746896,135.7980389,252.0452877,3.588267773,11.01745837,66.852,61.648,27.8859906,113.3430415,0.344626094,298.835,229.737,149.853,0,5.252,159.213
Ukraine,1991,Europe,654.8500018,2.59490158,0.977611728,118.6186632,252.3602462,4.279414245,10.94524938,64.321,53.996,23.35198939,115.0519894,0.376743278,278.683,223.894,132.574,0,4.933,135.23
Ukraine,1992,Europe,564.6407349,2.571711408,0.933478263,111.6919747,219.5583583,3.20365589,11.87401757,39.269,37.201,20.88198939,106.2940053,0.3629794,252.524,207.964,129.105,0,4.474,126.375
Ukraine,1993,Europe,502.6225777,2.583139811,0.968765968,100.3562613,194.5781547,4.887649735,12.58693576,28.436,23.034,19.2,99.25198939,0.375034276,229.906,182.298,116.648,0,4.248,108.717
Ukraine,1994,Europe,416.1471048,2.510067674,1.040785413,87.42339482,165.7911893,6.074747933,12.69639665,24.624,20.04,18.3,88.25501326,0.414644364,202.922,158.029,91.992,0,4.198,88.598
Ukraine,1995,Europe,415.0638088,2.535257293,1.182319005,81.61512372,163.7166413,5.231473368,12.30441771,25.476,17.155,18.16099436,81.64700154,0.466350697,194.018,148.878,91.475,0,4.09,77.875
Ukraine,1996,Europe,350.2649465,2.335247807,1.108597693,73.65998988,149.990483,4.827145246,11.61540902,15.593,13.681,18.4079959,88.81099436,0.474723792,182.986,134.039,68.418,0,4.098,57.989
Ukraine,1997,Europe,334.746079,2.33248606,1.092247498,74.74478986,143.5147179,5.635891732,11.70523825,18.028,13.467,18.13100974,79.0829062,0.46827611,178.002,128.952,65.643,0,4.133,59.345
Ukraine,1998,Europe,317.6632432,2.340687284,1.056582755,74.58099959,135.7136622,9.210632906,12.19378924,16.542,13.797,17.96699129,70.92700941,0.451398511,172.822,122.335,66.49,0.00173589,3.903,60.215
Ukraine,1999,Europe,314.8917521,2.331147145,1.049463399,75.54861568,135.0801698,8.426098071,11.88653609,12.299,11.652,18.0920041,76.94102029,0.45019183,172.12,117.819,65.858,0.00174297,3.798,63.464
Ukraine,2000,Europe,308.8114823,2.307799988,0.971859515,76.44066293,133.8120651,6.682026306,12.18925359,11.565,9.284,17.8840082,74.23807913,0.421119473,171.445,115.759,66.103,0.003499665,3.693,62.89
Ukraine,2001,Europe,302.457407,2.255223788,0.871639581,76.31870574,134.1141436,7.062992854,12.05291011,12.806,16.809,18.33697666,74.2579959,0.386498043,172.972,122.166,63.894,0.009250052,3.703,62.097
Ukraine,2002,Europe,301.5019248,2.223150056,0.825550403,76.75004039,135.6192417,5.647138729,11.99293969,12.907,20.629,18.67998995,73.32008365,0.371342636,173.734,123.384,64.778,0.012663037,3.732,62.242
Ukraine,2003,Europe,312.6904678,2.220847495,0.781791155,75.62513624,140.7978119,5.223442005,12.69917018,13.301,22.414,19.00401843,77.62001538,0.352023791,180.36,129.117,70.581,0.017187847,3.944,60.31
Ukraine,2004,Europe,302.0629433,2.128309724,0.673649559,78.26681538,141.926215,6.544067192,12.31260521,13.331,22.03,20.11602323,78.5669437,0.316518574,182.165,135.098,64.589,0.018115445,4.274,59.904
Ukraine,2005,Europe,311.3361769,2.207339915,0.67412445,79.16523218,141.0458692,6.741554917,12.76492242,13.622,19.226,20.44201907,77.61392934,0.305401287,186.055,137.897,64.145,0.020424068,4.375,61.033
Ukraine,2006,Europe,305.6830914,2.234687527,0.616050483,82.36633997,136.7900826,6.75816135,13.37434358,13.967,15.177,20.7399914,69.48403251,0.275676342,193.381,143.603,69.639,0.018098986,4.522,64.537
Ukraine,2007,Europe,315.1430398,2.263419975,0.590291722,84.81307453,139.2331265,5.39360309,13.26733373,14.306,14.704,20.74497561,68.74602657,0.260796374,196.251,148.719,72.769,0.022929819,4.46,64.621
Ukraine,2008,Europe,303.9564061,2.257676981,0.556515849,84.2926126,134.6323715,6.138037033,13.96524986,14.155,11.747,21.07901074,64.86207006,0.246499324,192.586,148.315,70.939,0.023366184,4.398,64.797
Ukraine,2009,Europe,257.486962,2.250809541,0.553057934,79.38885468,114.39749,6.979650845,14.82590467,13.507,11.89,21.13902673,50.62200442,0.245715119,173.619,134.21,60.947,0.024766875,4.004,60.083
Ukraine,2010,Europe,276.5768262,2.090689522,0.572123736,78.81672613,132.2897654,7.091638952,15.17691635,13.115,11.924,20.17798384,56.72400075,0.273653132,188.828,148.188,65.081,0.027008706,3.617,58.089
Ukraine,2011,Europe,290.8144723,2.299930842,0.570400169,85.5718624,126.4448769,5.745121776,15.37184833,12.968,9.634,20.30199824,58.40107508,0.248007531,194.948,152.084,71.09,0.061554876,3.436,70.179
Ukraine,2012,Europe,285.1153746,2.329351287,0.557890444,85.27758604,122.4011922,5.907641871,15.62468715,12.735,5.134,20.14800224,53.45193723,0.239504641,198.878,149.817,71.52,0.312251732,3.461,68.12
Ukraine,2013,Europe,273.9862757,2.360759978,0.536257273,86.23998602,116.0585058,8.119273371,16.1860266,12.193,4.183,20.9569706,49.48801966,0.227154509,194.377,147.505,70.489,0.621987169,3.219,69.477
Ukraine,2014,Europe,231.1547109,2.188347333,0.484150072,77.27018738,105.6298091,6.022382916,17.40812167,10.501,3.396,19.7359789,41.02696351,0.221240049,182.818,133.857,61.398,0.852760669,2.876,56.465
Ukraine,2015,Europe,191.6828342,2.065805198,0.44496293,64.41474496,92.78843638,5.301132684,19.11708825,9.859,2.914,19.51698088,33.12001861,0.215394428,163.682,124.45,52.083,0.953678474,2.664,35.449
Ukraine,2016,Europe,192.2639715,2.101090796,0.435677098,63.45069475,91.50674112,6.61408615,18.41059784,10.806,3.153,19.70497415,32.17100234,0.207357578,164.573,123.624,51.884,0.87802981,2.295,36.415
Ukraine,2017,Europe,176.6834225,1.976164342,0.390735271,58.81494552,89.40725157,7.979717449,19.36423165,10.241,2.957,20.16002263,30.96397558,0.197724077,156.0356,121.3686,44.5809,1.10353022,2.293,24.8188
Ukraine,2018,Europe,187.7037882,2.008093831,0.401707879,60.86426054,93.47361425,9.135342015,18.97919757,10.5439,2.4588,20.45131433,31.0843951,0.200044377,159.8528,122.455,49.4315,1.436258858,2.462658,26.9707
Ukraine,2019,Europe,174.4139908,1.951738601,0.361576406,61.35776942,89.36339669,7.123308699,19.59562956,10.58738626,1.272605165,20.24141555,27.53557499,0.185258623,152.0653868,119.516768,45.50746031,1.988197987,2.606399667,26.32868334
Ukraine,2020,Europe,169.7198896,1.964235973,0.379143424,57.2643917,86.40504089,8.359536157,19.36362325,10.41475805,1.183233289,19.81398736,28.97482466,0.193023358,142.8899984,116.4970036,42.35851905,3.074146035,2.573203944,24.30309511
United Arab Emirates,1990,Middle east,52.12365941,2.556531921,0.25932364,110.2026743,20.38842503,0,7.620028452,6.326,10.316,20.11,16.91,0.101435714,17.08,14.347,0,0,91.693,n.a.
United Arab Emirates,1991,Middle east,59.44309879,2.534064336,0.293217128,127.291886,23.45761232,0,6.523097239,6.537,11.152,23.81,20.36,0.115710215,17.351,14.575,0,0,105.433,n.a.
United Arab Emirates,1992,Middle east,56.89860196,2.547207873,0.271581543,133.9663195,22.33763587,0,7.565639992,6.8,12.113,22.17,18.75,0.106619309,18.689,15.699,0,0,113.34,n.a.
United Arab Emirates,1993,Middle east,60.356952,2.569101064,0.284500429,131.2913117,23.49341287,0,8.514961478,7.268,12.23,22.99,19.64,0.11073929,21.73,18.253,0,0,110.037,n.a.
United Arab Emirates,1994,Middle east,66.34052903,2.549072798,0.292531406,133.5706587,26.02535678,0,8.450376907,7.114,12.026,26.86,22.70702834,0.114759926,23.736,19.938,0,0,109.089,n.a.
United Arab Emirates,1995,Middle east,70.54307476,2.550373774,0.291563289,137.0368717,27.65989655,0,8.512613346,7.17,11.882,31.32,24.77698889,0.114321788,24.982,21.485,0,0,108.821,n.a.
United Arab Emirates,1996,Middle east,73.66401221,2.520763725,0.287776091,140.0230155,29.22289442,0,8.61201306,6.709,13.911,33.8,27.13697074,0.114162263,26.572,22.852,0,0,109.712,n.a.
United Arab Emirates,1997,Middle east,77.58966964,2.516915397,0.280165414,147.2518837,30.82728555,0,9.138229905,6.806,13.285,36.31,28.98703084,0.111313004,28.4,25.5,0,0,114.746,n.a.
United Arab Emirates,1998,Middle east,79.39482974,2.516860375,0.285848931,150.5050515,31.54518642,0,10.82054681,6.919,14.28,36.55,29.90702612,0.113573615,33.392,30.633,0,0,117.744,n.a.
United Arab Emirates,1999,Middle east,81.74292142,2.536658018,0.286002473,142.3358971,32.22465183,0,12.49286354,7,17.952,37.54,30.90798603,0.112747746,37.126,35.766,0,0,108.904,n.a.
United Arab Emirates,2000,Middle east,80.93406462,2.571556939,0.255449286,153.8884632,31.47278732,0,14.08305554,7.382,21.041,36.83,29.88,0.09933643,39.944,37.866,0,0,120.837,n.a.
United Arab Emirates,2001,Middle east,93.86665496,2.34663189,0.292180109,155.1671084,40.0005878,0,12.17418108,7.833,28.208,42.74,35.66,0.124510414,43.172,38.406,0.03,0,117.226,n.a.
United Arab Emirates,2002,Middle east,95.69343147,2.42864996,0.290790092,148.2724946,39.40190354,0,13.31554406,8.385,26.918,42.54,35.58496304,0.119733225,46.856,40.821,0.153,0,110.618,n.a.
United Arab Emirates,2003,Middle east,100.0465651,2.598638677,0.279427152,162.3086747,38.49960598,0,13.98422704,9.05,26.009,43.56,36.64496576,0.107528282,49.45,43.066,0.18,0,123.566,n.a.
United Arab Emirates,2004,Middle east,106.1617445,2.537664586,0.270618156,170.0737933,41.83442726,0,15.12683454,9.167,25.796,45.04,39.57400109,0.106640632,52.417,45.412,0.204,0,129.975,n.a.
